museum,museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
http://www.wikidata.org/entity/Q1741629,Q1741629,1972,США,,,5030
http://www.wikidata.org/entity/Q1741629,Q1741629,1972,США,,,60636
http://www.wikidata.org/entity/Q10522426,Herning Museum of Contemporary Art,2009,Дания,28639,,
http://www.wikidata.org/entity/Q11356786,Sankō Museum,1973,Япония,,,
http://www.wikidata.org/entity/Q10875112,CAFA Art Museum,1953,Китай,,,
http://www.wikidata.org/entity/Q11382536,Sasebo City Museum Shimanose Art Center,1983,Япония,,,
http://www.wikidata.org/entity/Q11382975,Sakura City Museum of Art,1994,Япония,,,
http://www.wikidata.org/entity/Q11007560,Oskari Jauhiainen Museum,1997,Финляндия,,,
http://www.wikidata.org/entity/Q11031610,Anders Svor Museum,1953,Норвегия,,,
http://www.wikidata.org/entity/Q11291442,Emba Museum of Chinese Modern Art,1980,Япония,,,
http://www.wikidata.org/entity/Q10343921,Antônio Lemos Palace,1860,Бразилия,,,
http://www.wikidata.org/entity/Q10927014,National Taiwan Museum of Fine Arts,1988,Китайская Республика (Тайвань),,,7100
http://www.wikidata.org/entity/Q11073602,Museo ItaloAmericano,1978,США,,,1394
http://www.wikidata.org/entity/Q10397898,Q10397898,1932,Швеция,,,
http://www.wikidata.org/entity/Q11260168,Iwaki City Art Museum,1984,Япония,,,
http://www.wikidata.org/entity/Q11261375,World Children's Art Museum in Okazaki,1985,Япония,,,
http://www.wikidata.org/entity/Q11362538,Sera Art Gallery,1992,Япония,,,
http://www.wikidata.org/entity/Q10855706,Kirishima Open-Air Museum,2000,Япония,,,2534
http://www.wikidata.org/entity/Q10690515,Tampere Art Museum,1931,Финляндия,,,2001
http://www.wikidata.org/entity/Q11263124,Uroko House & Observation Gallery,1905,Япония,,,
http://www.wikidata.org/entity/Q11094328,Prague Castle Picture Gallery,1600,Чехия,,,
http://www.wikidata.org/entity/Q10432932,Bonniers Konsthall,2006,Швеция,,,
http://www.wikidata.org/entity/Q11337013,Benesse House,1992,Япония,,,
http://www.wikidata.org/entity/Q10518444,Hasselblad Center,1989,Швеция,,,
http://www.wikidata.org/entity/Q10855544,Академия изящных искусств,1784,Италия,446320,2400,
http://www.wikidata.org/entity/Q11292897,Gallery of Fine Arts in Ostrava,1952,Чехия,,,
http://www.wikidata.org/entity/Q10862311,Фонд Остров Хомбройх,1982,Германия,,,
http://www.wikidata.org/entity/Q11249110,Suntory Museum of Art,1961,Япония,,,148636
http://www.wikidata.org/entity/Q11340324,Maspro Art Museum,1975,Япония,,,
http://www.wikidata.org/entity/Q11367709,Nakano Museum of Art,1984,Япония,,,
http://www.wikidata.org/entity/Q11367991,Marugame Genichiro-Inokuma Museum of Contemporary Art,1991,Япония,,,
http://www.wikidata.org/entity/Q11368866,Kuma Museum of Art,1989,Япония,,,
http://www.wikidata.org/entity/Q11308090,Q11308090,2001,Япония,,,
http://www.wikidata.org/entity/Q11304896,Satoru Sato Art Museum,2007,Япония,,,
http://www.wikidata.org/entity/Q10542825,Художественный музей Кальмара,1942,Швеция,,,
http://www.wikidata.org/entity/Q11344069,Musee d'art Mercian Karuizawa,1995,Япония,,,
http://www.wikidata.org/entity/Q11306065,Sunritz Hattori Museum of Arts,1995,Япония,,,
http://www.wikidata.org/entity/Q10886452,He Xiangning Art Museum,1997,Китай,,,
http://www.wikidata.org/entity/Q11256823,Aichi Prefectural Museum of Art,1992,Япония,,,17911
http://www.wikidata.org/entity/Q11345132,Yamazaki Mazak Museum of Art,2010,Япония,,,
http://www.wikidata.org/entity/Q11273192,Tochigi Kuranomachi Museum of Art,2003,Япония,,,
http://www.wikidata.org/entity/Q11274070,Nakata Museum,1997,Япония,,,
http://www.wikidata.org/entity/Q11249107,Osaka Culturarium at Tempozan,1994,Япония,,,
http://www.wikidata.org/entity/Q10855544,Академия изящных искусств,1784,Италия,1428369,2400,
http://www.wikidata.org/entity/Q11097012,Li Mei-shu Memorial Gallery,1990,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q11275386,Hakenomori Art Museum,2006,Япония,,,
http://www.wikidata.org/entity/Q11374199,Kyocera Gallery,1998,Япония,,,
http://www.wikidata.org/entity/Q11375286,Garden of Fine Arts Kyoto,1994,Япония,,,
http://www.wikidata.org/entity/Q11375242,Kyoto Prefectural Insho-Domoto Museum of Fine Arts,1965,Япония,,,
http://www.wikidata.org/entity/Q10855544,Академия изящных искусств,1784,Италия,1704776,2400,
http://www.wikidata.org/entity/Q10855544,Академия изящных искусств,1784,Италия,1719645,2400,
http://www.wikidata.org/entity/Q10711830,Vida museum och konsthall,2001,Швеция,,,
http://www.wikidata.org/entity/Q11154055,National Audiovisual Centre,1989,Люксембург,,,
http://www.wikidata.org/entity/Q11277001,Fukuyama Museum of Art,1988,Япония,,,
http://www.wikidata.org/entity/Q10571945,County Museum of Gävleborg,1933,Швеция,,,
http://www.wikidata.org/entity/Q10333561,Q10333561,1985,Португалия,,,
http://www.wikidata.org/entity/Q11279084,Tomihio Art Museum,1991,Япония,,,
http://www.wikidata.org/entity/Q10443031,Carl Eldhs Ateljémuseum,1919,Швеция,,,
http://www.wikidata.org/entity/Q10333433,Museu Casa do Pontal,1992,Бразилия,,5000,
http://www.wikidata.org/entity/Q10333433,Museu Casa do Pontal,1992,Бразилия,,1500,
http://www.wikidata.org/entity/Q11314323,Sezon Museum of Modern Art,1981,Япония,,,
http://www.wikidata.org/entity/Q11314324,Sezon Bijutsukan,1975,Япония,,,
http://www.wikidata.org/entity/Q11377196,"Kōno Museum of Art, Imabari",1968,Япония,,,
http://www.wikidata.org/entity/Q11377193,Ōmishima Museum of Art,1986,Япония,,,
http://www.wikidata.org/entity/Q11377188,Toyo Ito Museum of Architecture,2011,Япония,,,
http://www.wikidata.org/entity/Q10727363,Önningeby Museum,1992,Финляндия,,,
http://www.wikidata.org/entity/Q10649958,Раумский художественный музей,1970,Финляндия,,,
http://www.wikidata.org/entity/Q10913880,"Museum of Fiber Arts, Taichung",2004,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q10418975,Arvika Konsthall,1973,Швеция,,,
http://www.wikidata.org/entity/Q10567083,Lukang Folks Art Museum,1919,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q10549262,Kristinehamns konstmuseum,1997,Швеция,,,
http://www.wikidata.org/entity/Q10333765,MU.SA - Museu das Artes de Sintra,1950,Португалия,,,
http://www.wikidata.org/entity/Q11283175,Asahi Group Oyamazaki Villa Museum of Art,1996,Япония,,,
http://www.wikidata.org/entity/Q11352217,Vories Memorial Hall,1931,Япония,,,
http://www.wikidata.org/entity/Q10854956,Kagoshima City Museum of Art,1954,Япония,,,5986
http://www.wikidata.org/entity/Q11380269,Itoh Kiyonaga Memorial Hall,1989,Япония,,,
http://www.wikidata.org/entity/Q11380530,Izu Chōhachi Art Museum,1984,Япония,,,
http://www.wikidata.org/entity/Q11285668,Fukagawa-shi Art Hall Toshu-kan,2001,Япония,,,
http://www.wikidata.org/entity/Q11286729,Italian House,1915,Япония,,,
http://www.wikidata.org/entity/Q11190936,BB Plaza Museum of Art,2009,Япония,,,
http://www.wikidata.org/entity/Q11042691,Pingtung Art Museum,2000,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q11084685,Fangyuan Art Museum,1944,Китайская Республика (Тайвань),,,
http://www.wikidata.org/entity/Q10333420,Museu Carlos Costa Pinto,1969,Бразилия,,,
http://www.wikidata.org/entity/Q10333749,Assis Chateaubriand Museum of Art,1967,Бразилия,,,
http://www.wikidata.org/entity/Q10333619,Museu Rodin Bahia,2007,Бразилия,,,
http://www.wikidata.org/entity/Q10333638,Museu Victor Meirelles,1952,Бразилия,,,
http://www.wikidata.org/entity/Q10333663,Museu da Chácara do Céu,1958,Бразилия,,,
http://www.wikidata.org/entity/Q10333766,Museu de Arte Moderna Aloísio Magalhães,1997,Бразилия,,,
http://www.wikidata.org/entity/Q10333773,Museum of Popular Arts of Paraíba,2012,Бразилия,,,
http://www.wikidata.org/entity/Q10333776,Museum of Sacred Art,1958,Бразилия,,,
http://www.wikidata.org/entity/Q10333776,Museum of Sacred Art,1959,Бразилия,,,
http://www.wikidata.org/entity/Q10333841,Museu de História e Artes do Estado do Rio de Janeiro,1964,Бразилия,,,
http://www.wikidata.org/entity/Q10333923,Museu do Recôncavo Wanderley Pinho,1971,Бразилия,,,
http://www.wikidata.org/entity/Q10575219,Magasin III,1987,Швеция,,,
http://www.wikidata.org/entity/Q11357837,Mie Prefectural Art Museum,1982,Япония,,,12681
http://www.wikidata.org/entity/Q11355204,Ichinomiya City Memorial Art Museum of Setsuko Migishi,1998,Япония,,,
http://www.wikidata.org/entity/Q11356210,Mikawakougei Glass Art Museum,2000,Япония,,,
http://www.wikidata.org/entity/Q11289011,Woodone Museum of Art,1996,Япония,,,
http://www.wikidata.org/entity/Q11234584,Галерея современного искусства (Любляна),1947,Словения,,,
http://www.wikidata.org/entity/Q10697844,Tikanoja Art Museum,1951,Финляндия,,,
http://www.wikidata.org/entity/Q10333923,Museu do Recôncavo Wanderley Pinho,1971,колонии Португалии,,,
http://www.wikidata.org/entity/Q10511304,Villa Gyllenberg,1980,Финляндия,,,
http://www.wikidata.org/entity/Q5506587,Художественный музей Фрая,1952,США,,,21119
http://www.wikidata.org/entity/Q5394286,Ernesto de la Cárcova Museum of Reproductions and Comparative Sculpture,1928,Аргентина,,,
http://www.wikidata.org/entity/Q5612104,Grundy Art Gallery,1911,Великобритания,,,
http://www.wikidata.org/entity/Q5504731,Frist Art Museum,2001,США,,,
http://www.wikidata.org/entity/Q5390424,Casa del Arte,1967,Чили,,,
http://www.wikidata.org/entity/Q5391103,Open Air Museum San Miguel,2010,Чили,,,
http://www.wikidata.org/entity/Q5484867,Колехио-дель-Патриарка,1959,Испания,,,
http://www.wikidata.org/entity/Q5474645,Foundling Museum,2004,Великобритания,37000,,19057
http://www.wikidata.org/entity/Q5572991,Glynn Vivian Art Gallery,1909,Великобритания,,,
http://www.wikidata.org/entity/Q5572991,Glynn Vivian Art Gallery,1911,Великобритания,,,
http://www.wikidata.org/entity/Q5507293,Fuglsang Art Museum,2008,Дания,29300,,
http://www.wikidata.org/entity/Q5507735,Fukushima Prefectural Museum of Art,1984,Япония,,,
http://www.wikidata.org/entity/Q5506554,Fry Art Gallery,1985,Великобритания,,,2766
http://www.wikidata.org/entity/Q5401727,Estorick Collection of Modern Italian Art,1998,Великобритания,,,
http://www.wikidata.org/entity/Q5454820,Fisher Landau Center,1991,США,,,
http://www.wikidata.org/entity/Q5422747,Eyebeam Art and Technology Center,1997,США,,,29097
http://www.wikidata.org/entity/Q5452116,Firma y Odilo Estévez Municipal Decorative Art Museum,1968,Аргентина,,,
http://www.wikidata.org/entity/Q5386237,Eric Carle Museum of Picture Book Art,2002,США,,,17323
http://www.wikidata.org/entity/Q5638699,Музей Хэггин,1928,США,,,2110
http://www.wikidata.org/entity/Q5454287,Firstsite,2011,Великобритания,,,
http://www.wikidata.org/entity/Q5589805,Govett-Brewster Art Gallery/Len Lye Centre,1970,Новая Зеландия,,,
http://www.wikidata.org/entity/Q5450052,Fine Art and Ceramic Museum,1976,Индонезия,,,
http://www.wikidata.org/entity/Q5588347,Gounaropoulos Museum,1977,Греция,,,
http://www.wikidata.org/entity/Q5618179,Gummeson Gallery,1912,Швеция,,,
http://www.wikidata.org/entity/Q5455423,Художественный музей Фитчберга,1925,США,,,
http://www.wikidata.org/entity/Q5504730,Frissiras Museum,2000,Греция,,,
http://www.wikidata.org/entity/Q5529829,Geelong Art Gallery,1895,Австралия,,,
http://www.wikidata.org/entity/Q5459526,Flint Institute of Arts,1928,США,,,2550
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,186600,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,206080,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,54845,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,111096,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,150566,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,151584,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,166015,,
http://www.wikidata.org/entity/Q5402606,Центр Ботин,2017,Испания,176783,,
http://www.wikidata.org/entity/Q5645872,Hammonds House Museum,1988,США,,,
http://www.wikidata.org/entity/Q5578624,Gold Coast City Art Gallery,1986,Австралия,,,
http://www.wikidata.org/entity/Q5636296,H Gallery,1999,Таиланд,,,
http://www.wikidata.org/entity/Q5612742,Grão Vasco National Museum,1916,Португалия,33479,,
http://www.wikidata.org/entity/Q5461469,Florida International Museum,1995,США,,,
http://www.wikidata.org/entity/Q5647112,Hand Fan Museum,2002,США,,,
http://www.wikidata.org/entity/Q5580391,Goldwell Open Air Museum,2000,США,,,
http://www.wikidata.org/entity/Q5464421,Folk Lore Museum Mysore,1968,Индия,,,
http://www.wikidata.org/entity/Q5465717,Foosaner Art Museum,1978,США,,,
